_label,actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,policy_baseline_min_runs_per_config,policy_cross_platform_parity_required,policy_device,policy_policy_tag,policy_reproducibility,policy_stable_window_excludes_run_1,policy_standard_runs_per_config,policy_tag,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,target_hz,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
FULL,x86_64,finnhub,0,1.0,0,0,0,high,type_mismatch,high,151,154,json,0.8911008173135528,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,1,0,0.007238,False,1000hz,7.238,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9769482746436979,1.0,0.6937455543484689,0.7356849824492638,2,1000,666666666,138.15971262779775,7238,0.007238
FULL,x86_64,finnhub,0,1.0,0,0,0,low,value_contradiction,low,167,154,json,0.10725622219926204,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,0,1,0.00918,False,1000hz,9.18,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9931177923532821,1.0,0.6867499201264299,0.730959186650412,2,1000,652173913,108.93246187363833,9180,0.00918
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,missing_keys,medium,132,154,json,0.762152713137938,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.008131,False,1000hz,8.131,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9591502228789874,1.0,0.6848751804754408,0.7266833864908697,2,1000,652173913,122.98610257040956,8131,0.008131
FULL,x86_64,finnhub,0,1.0,0,0,0,high,extra_keys,high,178,154,schema,0.737968008926181,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.009324,False,1000hz,9.324,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.996023569440627,1.0,0.6867422514256629,0.7311809245351889,2,1000,882352941,107.25010725010725,9324,0.009324
FULL,x86_64,finnhub,0,1.0,0,0,0,low,type_mismatch,low,63,154,schema,0.5986471089622312,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.007768,False,1000hz,7.768,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9479369786252037,1.0,0.684644038361498,0.7256042240589785,2,1000,833333333,128.73326467559218,7768,0.007768
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,split_fields,medium,154,154,schema,0.6634000934077962,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.008887,False,1000hz,8.887,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.43938336896590524,0.4337571733993474,2,1000,588235294,112.52391133115786,8887,0.008887
FULL,x86_64,finnhub,0,1.0,0,0,0,high,value_contradiction,high,162,154,gemma,0.4324004330230231,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,0,1,0.07832,False,100hz,78.32,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.982185552164281,1.0,0.5166618295339798,0.6030029763965351,2,100,412014,12.768130745658835,78320,0.07832
FULL,x86_64,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,gemma,0.11648999093909379,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.076394,False,100hz,76.394,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9760138851481399,1.0,0.5171979598973925,0.602908620906115,2,100,422113,13.09003324868445,76394,0.076394
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,type_mismatch,medium,148,154,gemma,0.7618891451824282,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,1,0,0.073102,False,100hz,73.102,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9957519499272197,1.0,0.5243877295931154,0.6104958107971724,2,100,441520,13.679516292303903,73102,0.073102
FULL,x86_64,finnhub,0,1.0,0,0,0,high,renamed_keys,high,158,154,json,0.49626080257319694,json,1,1.0,vast.ai,CUDA,x86_64,True,2,1,0,1,0,0,0,0,0,0.004841,False,100hz,4.841,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9761810219576625,1.0,0.9952362043915326,0.9940452554894156,2,100,100000000,206.5688907250568,4841,0.004841
FULL,x86_64,finnhub,0,1.0,0,0,0,low,renamed_keys,low,156,154,json,0.3991626800273973,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,1,0,0,0,0.005516,False,100hz,5.516,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9724265633916324,1.0,0.9944853126783264,0.9931066408479081,2,100,100000000,181.29079042784628,5516,0.005516
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,178,154,json,0.7192036350803724,json,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.005003,False,100hz,5.003,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.996023569440627,1.0,0.9992047138881255,0.9990058923601567,2,100,100000000,199.88007195682593,5003,0.005003
FULL,x86_64,finnhub,0,1.0,0,0,0,high,type_mismatch,high,151,154,schema,0.7679628369059706,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,1,0,0.004969,False,100hz,4.969,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9769482746436979,1.0,0.9953896549287395,0.9942370686609244,2,100,100000000,201.2477359629704,4969,0.004969
FULL,x86_64,finnhub,0,1.0,0,0,0,low,merged_fields,low,154,154,schema,0.295607807943977,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.005902,False,100hz,5.902,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.75,0.7000000000000001,2,100,100000000,169.43409013893594,5902,0.005902
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,nested_corruption,medium,194,154,schema,0.2744785123396264,schema,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.005875,False,100hz,5.875,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9262705599795722,1.0,0.9852541119959144,0.981567639994893,2,100,100000000,170.2127659574468,5875,0.005875
FULL,x86_64,finnhub,0,1.0,0,0,0,high,renamed_keys,high,164,154,gemma,0.19581394443491737,gemma,1,1.0,vast.ai,CUDA,x86_64,True,2,1,0,1,0,0,0,0,0,0.078797,False,1mhz,78.797,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9636623257020615,1.0,0.46811858390127886,0.5599556464026084,2,1000000,455802,12.690838483698617,78797,0.078797
FULL,x86_64,finnhub,0,1.0,0,0,0,low,renamed_keys,low,168,154,gemma,0.279267942860418,gemma,1,1.0,vast.ai,CUDA,x86_64,True,2,1,0,1,0,0,0,0,0,0.08166,False,1mhz,81.66,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9738692642563022,1.0,0.4692699341640207,0.5618398362698066,2,1000000,444352,12.24589762429586,81660,0.08166
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,split_fields,medium,186,154,gemma,0.39609825358582873,gemma,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.080554,False,1mhz,80.554,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9726810653924818,1.0,0.46936862363538984,0.5617950397920214,2,1000000,445500,12.414032822702783,80554,0.080554
FULL,x86_64,finnhub,0,1.0,0,0,0,high,missing_keys,high,138,154,json,0.3005482476843432,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.009827,False,1mhz,9.827,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9742617635847302,1.0,0.6448879688765063,0.6935959690329486,2,1000000,1250000000,101.76045588684237,9827,0.009827
FULL,x86_64,finnhub,0,1.0,0,0,0,low,extra_keys,low,178,154,json,0.13115198367071407,json,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.01127,False,1mhz,11.27,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.996023569440627,1.0,0.6266980590522782,0.6821292286511949,2,1000000,1111111111,88.73114463176574,11270,0.01127
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,split_fields,medium,186,154,json,0.5150107730602084,json,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.011071,False,1mhz,11.071,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9726810653924818,1.0,0.6252199814824346,0.6786864798789668,2,1000000,652173913,90.32607713846988,11071,0.011071
FULL,x86_64,finnhub,0,1.0,0,0,0,high,split_fields,high,154,154,schema,0.8400381158083644,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.01866,False,1mhz,18.66,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.3071998928188639,0.3304019292604502,2,1000000,1071428571,53.59056806002144,18660,0.01866
FULL,x86_64,finnhub,0,1.0,0,0,0,low,split_fields,low,154,154,schema,0.5084585967829579,schema,1,0.0,vast.ai,CUDA,x86_64,False,0,0,0,0,0,0,0,0,0,0.011854,False,1mhz,11.854,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,1.0,0.0,0.36874894550362747,0.37656487261683813,2,1000000,1034482758,84.35970980259827,11854,0.011854
FULL,x86_64,finnhub,0,1.0,0,0,0,medium,missing_keys,medium,38,154,schema,0.880819004448609,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,1,0,0,0,0,0,0.009815,False,1mhz,9.815,1,short,30000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9615521152107156,1.0,0.642346082746677,0.6904185942637079,2,1000000,1428571428,101.88487009679062,9815,0.009815
FULL,x86_64,openf1,0,1.0,0,0,0,high,value_contradiction,high,152,144,gemma,0.8949703487984179,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,0,1,0.080866,False,1000hz,80.866,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.983504314990838,1.0,0.47576128394145645,0.5681351245766116,2,1000,45424262,12.366136571612298,80866,0.080866
FULL,x86_64,openf1,0,1.0,0,0,0,low,split_fields,low,177,144,gemma,0.3069569684690439,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.084978,False,1000hz,84.978,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9945183867952763,1.0,0.4765578937444726,0.5698115496748835,2,1000,45177320,11.767751653369107,84978,0.084978
FULL,x86_64,openf1,0,1.0,0,0,0,medium,value_contradiction,medium,152,144,gemma,0.7841321468717881,gemma,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,0,0,0,0,1,0.08183,False,1000hz,81.83,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9784551226563777,1.0,0.4744090985872452,0.5666106033452627,2,1000,45256377,12.220457045093486,81830,0.08183
FULL,x86_64,openf1,0,1.0,0,0,0,high,split_fields,high,169,144,json,0.7020339962963561,json,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.018059,False,1000hz,18.059,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9810232701967581,1.0,0.5763336755798577,0.6449291106440452,2,1000,1000000000,55.37405171936431,18059,0.018059
FULL,x86_64,openf1,0,1.0,0,0,0,low,nested_corruption,low,153,144,json,0.4215123454899703,json,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.018413,False,1000hz,18.413,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9634056968053732,1.0,0.5703083592600591,0.6386084436984377,2,1000,1000000000,54.30945527616358,18413,0.018413
FULL,x86_64,openf1,0,1.0,0,0,0,medium,split_fields,medium,169,144,json,0.5684473375393891,json,1,1.0,vast.ai,CUDA,x86_64,True,2,0,0,1,0,0,1,0,0,0.018288,False,1000hz,18.288,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9810232701967581,1.0,0.5747042165940323,0.6436810143995833,2,1000,1000000000,54.68066491688539,18288,0.018288
FULL,x86_64,openf1,0,1.0,0,0,0,high,extra_keys,high,171,144,schema,0.8858846805507538,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,1,0,0,0,0,0,0,0,0.019079,False,1000hz,19.079,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9947494922207336,1.0,0.5721219724522184,0.6430319403805149,2,1000,1000000000,52.41364851407307,19079,0.019079
FULL,x86_64,openf1,0,1.0,0,0,0,low,type_mismatch,low,80,144,schema,0.16212516067647684,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.018456,False,1000hz,18.456,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9825100947624915,1.0,0.5738318845788529,0.6431567824682561,2,1000,1000000000,54.1829215431296,18456,0.018456
FULL,x86_64,openf1,0,1.0,0,0,0,medium,type_mismatch,medium,80,144,schema,0.1320698188475512,schema,1,1.0,vast.ai,CUDA,x86_64,True,1,0,0,0,1,0,0,0,0,0.018249,False,1000hz,18.249,1,long,3000000,5,True,"{'device': 'cuda', 'model': 'x86_64', 'cloud': 'vast.ai'}",tkde_policy_v1,"{'git_commit': '772da1dd8afef7db4fd43be6ab1317194ceefb17', 'python_version': '3.12.13', 'platform': 'Linux-5.15.0-174-generic-x86_64-with-glibc2.39', 'machine': 'x86_64', 'processor': 'x86_64', 'seed_env': {'PYTHONHASHSEED': '', 'SEMANTIC_SEED': ''}}",True,5,tkde_policy_v1,True,canonical,0.9825100947624915,1.0,0.5752761983595891,0.6442630653641392,2,1000,1000000000,54.79752315195353,18249,0.018249
